,INDICATOR NAME ,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)",Arable land (% of land area),Average time to clear exports through customs (days),"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","Commercial bank branches (per 100,000 adults)",Commercial service exports (current US$),Commercial service imports (current US$),Consumer price index (2005 = 100),Cost of business start-up procedures (% of GNI per capita),Cost to export (US$ per container),Cost to import (US$ per container),CPIA building human resources rating (1=low to 6=high),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",Container port traffic (TEU: 20 foot equivalent units),"Current account balance (BoP, current US$)",Customs and other import duties (% of tax revenue),Customs and other import duties (current LCU),Documents to export (number),Documents to import (number),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Employment in services (% of total employment), Expense (% of GDP),Expense (current LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)","Fertility rate, total (births per woman)",Firms expected to give gifts in meetings with tax officials (% of firms),Firms with female participation in ownership (% of firms),Fixed broadband Internet subscribers,Fixed broadband Internet subscribers (per 100 people),Food exports (% of merchandise exports),Food imports (% of merchandise imports),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),GINI index,"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Health expenditure, public (% of GDP)","Health expenditure, public (% of government expenditure)",High-technology exports (% of manufactured exports),High-technology exports (current US$),Household final consumption expenditure (annual % growth),Household final consumption expenditure (current US$),ICT goods exports (% of total goods exports),ICT goods imports (% total goods imports),"ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),Imports of goods and services (annual % growth),"Imports of goods and services (BoP, current US$)",Income share held by highest 10%,"Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (current US$)","Inflation, consumer prices (annual %)",Informal payments to public officials (% of firms),"International tourism, expenditures (% of total imports)","International tourism, expenditures (current US$)","International tourism, receipts (% of total exports)","International tourism, receipts (current US$)",Internet users (per 100 people),Labor force with primary education (% of total),Labor force with secondary education (% of total),Labor force with tertiary education (% of total),"Lead time to export, median case (days)","Lead time to import, median case (days)","Life expectancy at birth, total (years)",Liner shipping connectivity index (maximum value in 2004 = 100),"Literacy rate, adult total (% of people ages 15 and above)",Logistics performance index: Ability to track and trace consignments (1=low to 5=high),Logistics performance index: Competence and quality of logistics services (1=low to 5=high),Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),Logistics performance index: Overall (1=low to 5=high),Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),Management time dealing with officials (% of management time),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (current US$)",Market Access Overall Trade Restrictiveness Index ,Market Access Overall Trade Restrictiveness Index agriculture,Market Access Overall Trade Restrictiveness Index manufacturing ,Market Access Tariff Trade Restrictiveness Index,Market Access Tariff Trade Restrictiveness Index agriculture,Market Access Tariff Trade Restrictiveness Index manufacturing ,Merchandise exports (current US$),Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to developing economies in South Asia (% of total merchandise exports),Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to developing economies outside region (% of total merchandise exports),Merchandise exports to developing economies within region (% of total merchandise exports),Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from developing economies in South Asia (% of total merchandise imports),Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from developing economies outside region (% of total merchandise imports),Merchandise imports from developing economies within region (% of total merchandise imports),Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of central government expenditure),Military expenditure (% of GDP),Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),"Motor vehicles (per 1,000 people)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net ODA received (% of imports of goods and services),Net official development assistance received (current US$),New businesses registered (number),"Official exchange rate (LCU per US$, period average)",Overall Trade Restrictiveness Index all products,Overall Trade Restrictiveness index - agricultural,Overall Trade Restrictiveness Index manufacturing ,Population ages 0-14 (% of total),Population ages 65 and above (% of total),Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at $2 a day (PPP) (% of population),Procedures to enforce a contract (number),Procedures to register property (number),Proportion of seats held by women in national parliaments (%),"Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)",Public and publicly guaranteed debt service (% of GNI),"Public spending on education, total (% of GDP)","Public spending on education, total (% of government expenditure)",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",Rail lines (total route-km),Ratio of girls to boys in primary and secondary education (%),"Revenue, excluding grants (% of GDP)","Roads, paved (% of total roads)",Rural population,Rural population (% of total population),Rural population growth (annual %),"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (current US$)",Start-up procedures to register a business (number),Tariff Trade Restrictiveness Index all products,Tariff Trade Restrictiveness Index agriculture,Tariff Trade Restrictiveness Index manufacturing ,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Telephone lines (per 100 people),Time required to obtain an operating license (days),Time required to register property (days),Time required to start a business (days),Time to export (days),Time to import (days),Time to prepare and pay taxes (hours),Time to resolve insolvency (years),Total tax rate (% of commercial profits),Trade (% of GDP),Trade in services (% of GDP),"Unemployment, total (% of total labor force)",Urban population,Urban population (% of total),Urban population growth (annual %),Wholesale price index (2005 = 100),"Workers' remittances, receipts (BoP, current US$)"
Southern Africa,Lesotho,16,65.85,70.18,77.04,9.09,1.92,7.76,11.03,5.43,3.7,3.48,"43,677,480.38","479,115,123.23",147.87,24.9,"1,680.00","1,665.00",3.5,3,4,3.67,4,3,3,3,4,4,3.4,3.5,3.5,3.5,3.5,3,3,3.17,3.5,3.5,0,"-421,443,656.73",61.99,"4,901,100,000.00",8,8,,,,51.13,"6,868,151,728.00",46.4,"899,750,653.77",3.2,9.2,18.39,400,0.02,13.52,20.16,"119,315,764.96",5.37,"117,047,679.10",-0.1,0.36,10.5,"2,426,200,016.97",5.79,"1,105.91",4.71,,"851,770,449.87","1,998,289,707.25",5.62,13.41,0.22,"394,573.00",2.28,"2,418,215,362.88",20.94,2.73,4.51,"2,161,586.84",112.62,6.73,"2,514,514,305.59",,33.69,8.35,"728,482,878.43",5.02,28.05,1.12,"22,000,000.00",3.78,"34,000,000.00",3.86,,,,,,47.37,0,89.66,1.83,2.2,2.5,2.4,2.83,2.3,2,5.64,74.43,53.31,11.72,3.48,"253,341,607.88",0.1020142,0.1759426,0.1015592,0.0024324,0.1039834,0.0018074,"1,100,000,000.00",,,,,,,,,"2,600,000,000.00",,,,,,,,,138.57,3.14,2.66,0,45.48,,17.3,9.45,8.96,"256,230,000.00",,7.26,0.0436204,0.0047519,0.0491595,36.96,4.28,71.52,1.03,"2,193,843.00",,40,6,24.2,1.52,1,12.98,23.72,1.07,0.97,3.4,,106.06,65.19,,"1,587,233.46",73.1,0.04,103.24,46.39,,"47,980,203.89","516,224,598.35",58.54,4.22,"1,265,757,068.07",7,0.0436204,0.0047519,0.0491595,58.86,"7,906,500,000.00",1.76,"139,200,000.00",56.77,"5,040,300,000.00",,1.78,16.37,101,40,31,35,324,2.6,16,159.02,25.89,25.3,"584,084.54",26.9,3.74,,"7,385,177.93"
West Africa,Liberia,,130.84,86.04,27.1,,,,4.15,,,,"39,786,478.88","233,616,318.32",150.92,68.4,"1,220.00","1,200.00",2.5,3,3.5,3.5,3.5,4,2.5,3.5,3,3.5,3,3,2.5,2.8,2.5,2.5,2.5,2.83,3,3,0,"-415,239,183.80",46.48,"78,960,395.00",10,9,48.9,9.2,41.9,0.34,"179,963,465.00",29.03,"399,203,311.32",5.24,54.42,52.97,186,0,,,"452,342,327.62",45.79,"452,342,327.62",,,,"1,161,000,000.00",8.48,281.21,4.95,38.16,"241,210,154.33","719,067,153.99",5.26,11.1,,,8.82,"1,524,166,814.41",,,,,113.87,8.41,"1,797,660,706.82",30.1,,36.3,"124,191,597.47",7.43,55.4,7.45,"134,000,000.00",3.01,"12,000,000.00",7,,,,4,5,56.15,6.17,59.05,2.38,2.16,2.33,2.28,3.08,2.38,2,7.52,,,,6.02,"54,603,251.51",0.031072,0.4980644,0.0208267,0.0130614,0.0302887,0.0126835,"295,200,000.00",0.39,0.04,1.9,32.23,9.39,32.23,0.05,58.38,"814,300,000.00",0.18,0.15,0.28,0.86,29.56,0.86,0.46,69.58,94.23,,0.82,2.05,39.34,3,"43,938.13",175.54,78.64,"1,419,260,000.00",,72.23,,,,43.45,2.8,41.47,3.31,"4,128,572.00",94.88,41,10,12.5,1.01,0.54,2.77,12.06,0.96,0.98,,,,0.38,,"1,537,736.97",38.5,2.29,96.01,,,"157,993,157.00","1,078,593,552.84",,2.46,"345,398,685.05",4,,,,0.32,"169,865,315.00",0.57,"970,663.00",38.63,"79,931,058.00",37.6,0.15,15.97,50,6,15,14,158,3,43.7,142.9,125.17,3.7,"2,456,385.03",61.5,5.15,,"213,907.66"
North Africa,Libya,99.8,2.8,53.97,8.84,,,1.87,0.99,,3.52,10.54,"410,100,000.00","5,251,400,000.00",124.9,,,,,,,,,,,,,,,,,,,,,,,,161819.8712,"16,800,700,000.00",,,,,,,,,,67.38,"49,345,100,000.00",2.56,,,"72,800.00",1.15,,,"-938,000,000.00",2.2,"1,784,000,000.00",1.87,,,"62,360,446,570.97",2.1,"9,957.49",0.26,,"48,935,000,000.00","24,559,000,000.00",2.57,5.46,,,,"19,472,049,689.44",,,,,27.47,,"30,686,400,000.00",,78.2,0,"67,569,221,967.96",2.46,,7.12,"2,184,000,000.00",0.34,"170,000,000.00",14,,,,3.16,10,74.75,6.59,88.86,2.08,2.28,2.28,2.15,2.98,2.33,2.18,,,,4.49,,"3,879,208,891.79",0.0106852,0.4416413,0.0039111,0.0088243,0.4344237,0.0021344,"17,500,000,000.00",0.48,3.32,1.69,0.1,13.67,3.32,3.94,83.01,"5,000,000,000.00",3.16,13.39,1.04,0.14,29.45,13.39,14.38,57.03,75.29,,1.18,0,171.52,290,,0.07,0.03,"8,540,000.00",,1.22,,,,30.62,4.43,3.61,1.06,"6,422,772.00",,,,7.7,,,,,0.13,0.17,3.19,,,,,"1,404,479.75",22.1,0.65,,,,"410,100,000.00","6,127,400,000.00",19.94,,"17,226,789,800.59",,,,,,,,,,,,19.33,,,,,,,,,94.85,8.74,,"4,950,632.25",77.9,1.7,,
Europe,Liechtenstein,,,,37.5,,,,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1.4,,,"23,000.00",63.83,,,,,,,,,"4,826,167,676.36",-1.16,"134,914.67",-1.85,,,,,,,,,,,,,,,,,,,0,,,,,,,,80,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98.52,,,,,,606,,,,,,,225.2,0.75,"36,304.00",,,,24,,,2.11,,1.77,1.66,,,98.6,,,"30,915.46",85.8,0.79,105.46,68.74,36.02,,,,,,,,,,,,,,,,,54.4,,,,,,,,,,,,"5,116.54",14.2,0.3,,
Eastern Europe,Lithuania,,17.57,44.7,42.91,2.28,1.66,3.51,32.76,2.41,4.5,27.31,"5,192,637,285.08","3,541,001,854.96",134.11,2.8,870,980,,,,,,,,,,,,,,,,,,,,,294954,"-619,116,207.53",,,6,6,9,24.4,66.2,37.47,"35,452,800,000.00",77.78,"33,341,882,935.03",1.55,3.42,38.7,"684,057.00",20.58,17.34,12.43,"1,053,197,897.09",2.86,"1,222,126,094.84",0.4,23.41,32.11,"42,725,404,054.65",5.87,"13,339.18",8.64,37.57,"28,095,982,188.39","30,196,129,687.15",4.51,12.64,10.61,"1,190,412,076.00",-5.74,"27,237,918,665.11",2.71,4.12,3.26,"170,879,995.47",79.27,17.65,"33,857,898,817.83",29.1,28.16,3.32,"9,141,047,461.92",4.12,10.73,3.11,"786,000,000.00",4.41,"1,097,000,000.00",62.82,6,58.5,35.5,2,2.29,73.27,9.77,99.7,3.27,2.85,3.19,2.79,3.92,3.13,2.72,9.33,53.92,49.86,16.37,-15.03,"5,431,930,354.27",,,,,,,"28,079,841,600.00",0.24,0.19,0.18,0.67,1.56,37.57,0.64,60.81,"31,516,689,600.00",0.51,0.71,0.2,0.09,4.41,43.24,0.74,52.35,121.83,3.37,1.26,0,147.16,555,,,,,"5,399.00",2.48,,,,14.74,16.16,52.45,-2.58,"3,203,000.00",0.44,30,3,19.1,2.28,1.62,5.67,12.88,1.42,1.59,4.9,"1,767.00",98.36,27.38,29.43,"1,078,076.96",32.8,-1.95,95.98,98.7,73.98,"5,245,900,746.64","3,661,769,130.68",68.34,0.73,"22,184,392,050.03",6,,,,13.36,"12,640,500,000.00",,,,,,22.08,65.45,3,22,9,9,175,1.5,43.9,157.05,20.85,17.8,"2,208,743.04",67.2,-1.41,142.48,"1,602,968,933.19"
Europe,Luxembourg,,9.1,45.9,50.58,2.97,1.06,0.3,23.94,,5.5,93.58,"72,504,226,530.96","41,017,110,648.04",115.29,1.9,"1,420.00","1,420.00",,,,,,,,,,,,,,,,,,,,,0,"4,185,160,369.93",,,5,4,1,12,81.1,38.64,"15,557,934,614.67",164.74,"92,250,602,431.38",1.63,,,"168,368.00",33.18,8.29,11.24,"33,297,327,849.23",542.88,"322,873,732,597.45",486.89,0.96,10,"59,474,583,333.33",1.55,"115,037.88",-0.42,,"19,216,585,266.77","26,539,459,756.09",5.81,15.44,8.37,"918,468,404.00",1.82,"17,755,000,000.00",2.87,4.93,4.59,"3,348,724,485.75",135.24,3.24,"67,624,647,651.02",,13.34,5.01,"7,180,833,333.33",3.41,,5.98,"3,517,000,000.00",4.92,"4,107,000,000.00",90.09,19,39.9,37.2,1.7,1.59,80.09,0,,3.92,3.67,3.67,4.04,4.58,3.98,4.06,,79.51,63.79,6.86,8.72,"3,691,527,777.78",,,,,,,"21,790,785,600.00",0.79,0.46,0.37,0.6,6.98,,1.79,91.82,"28,864,512,000.00",1.19,0.01,0.05,0.01,10.64,,0.09,89.01,82.28,1.68,0.56,0,143.27,739,,,,,"2,359.00",,,,,17.53,13.93,195.73,1.96,"517,000.00",,26,8,20,,,,,1.36,1.55,5.2,275,101.96,38.51,,"90,237.63",17.8,2.5,99.76,97.59,10.53,"73,034,017,164.61","41,085,187,894.93",86.36,0.97,"46,481,388,888.89",6,,,,24.49,"9,859,626,745.89",,,,,,53.68,,29,19,6,6,59,2,20.8,299.97,191.88,4.4,"416,715.37",82.2,1.68,,"4,428,745.80"
Eastern Europe,"Macedonia, FYR",,19.46,41.35,40.17,0.53,1.2,11.12,16.65,2.48,4.2,26.63,"1,101,122,300.24","940,938,381.97",119.73,2.4,"1,376.00","1,380.00",,,,,,,,,,,,,,,,,,,,,0,"-273,528,614.58",6.96,"5,467,878,159.00",6,6,19.7,31.3,49.1,30.33,"124,865,862,904.00",49.4,"5,542,789,582.47",1.42,8.11,36.4,"256,943.00",12.47,18.19,13.23,"407,752,722.85",4.03,"409,958,903.23",0.02,1.12,5.19,"10,165,373,218.11",3.04,"4,925.34",2.87,43.17,"4,428,853,866.23","6,759,218,681.48",4.57,12.94,2.95,"40,375,847.00",-0.55,"7,422,655,981.39",0.4,4.68,13.33,"148,519,597.10",71.9,10.53,"7,736,831,203.45",32.4,27.48,2,"2,462,033,646.81",3.9,16.9,2.31,"141,000,000.00",4.96,"209,000,000.00",51.9,27.6,53.8,18.7,,,74.62,0,97.12,2.82,2.76,2.83,2.55,3.1,2.77,2.55,14.46,50.87,62.22,17.73,2,"1,588,287,480.42",0.1171475,0.1375857,0.1116234,0.01982,0.0555438,0.0101645,"4,455,375,000.00",0.06,0.34,0.08,0.04,3.19,27.69,0.4,55.86,"7,007,251,000.00",1.98,0.28,0.79,0.38,11.52,34.11,0.25,53.96,95.79,5.79,1.53,7.33,104.51,155,6.86,2.08,2.92,"187,170,000.00","8,074.00",44.23,0.0174594,0.1044038,0.0110792,17.27,11.98,81.7,0.16,"2,063,893.00",5.91,37,4,30.9,3.51,1.72,,,1.27,1.52,4.1,699,100.13,32.93,57.56,"661,440.72",32.1,-1.36,90.07,83.68,38.62,"1,113,935,716.24","977,612,521.97",60.89,3.31,"4,885,509,013.85",3,0.0174594,0.1044038,0.0110792,19.09,"78,617,269,574.50",0,"124,089.00",4.6,"6,275,563,894.00",,20.05,33.82,40,3,12,11,119,2,9.7,121.3,20.58,32,"1,399,122.28",67.9,0.92,135.08,"271,348,448.00"
East and Central Africa,Madagascar,19,127.31,84.79,70.24,3.17,0.96,29.11,5.07,14.17,3.4,1.63,,,173.91,12.1,"1,197.00","1,555.00",3,3,4,3.5,3.5,4,3,3,3.5,3.5,3.3,3.5,3,2.8,2.5,2.5,2.5,3.33,4,2.5,141093,,48.27,"1,007,400,000,000.00",4,9,,,,11.78,"1,890,897,000,000.00",28.83,,4.65,6.79,50.04,"5,359.00",0.03,26.69,13.64,,9.87,"860,385,317.65",,6.65,15.18,"9,946,995,389.85",0.99,466.66,-1.86,44.11,,,2.78,14.7,1.04,"4,714,064.00",-0.82,"6,978,311,835.45",0.24,3.13,,,52.82,-10.46,,34.68,16,-8.53,"1,261,707,912.82",9.48,21.82,,"110,000,000.00",,"633,000,000.00",1.7,,,,,,66.47,7.72,64.48,2.51,2.4,3.06,2.35,2.9,2.66,2.63,17.12,48.23,69.51,14.14,-10.11,"1,114,856,444.93",0.2131975,0.2057801,0.2176804,0.0160208,0.0178379,0.0149225,"1,590,000,000.00",0.24,0.6,1.82,4.89,13.15,4.89,2.53,72.05,"2,900,000,000.00",1.43,0.32,4.53,12.9,27.34,12.9,11.67,48.15,42.89,9.33,0.65,1.3,37.23,26,76.12,5.45,,"470,080,000.00",724,"2,025.12",,,,42.74,3.14,35.62,2.86,"21,315,135.00",92.62,38,6,12.5,,0.61,3.2,13.43,1.26,1.52,3.3,854,97.04,14.19,,"14,458,245.66",69.8,2.4,148.55,31.1,3.69,,,54.89,-8.04,"4,327,509,617.07",3,,,,13,"2,087,200,000,000.00",,,30.92,"1,007,400,000,000.00",31.7,0.69,41.29,74,8,21,24,201,2,36.6,81.65,,,"6,255,573.34",30.2,4.02,,
Southern Africa,Malawi,9,111.05,95.81,59.1,3.35,1.13,30.53,38.18,9.92,3.8,,"126,488,785.69","78,789,805.38",167.65,90.9,"1,675.00","2,570.00",3.5,3,3.5,3.17,4,3.5,3,3.5,3.5,2.5,3.6,4,3.5,3.3,3,3,3.5,3,3,3,0,"-562,614,566.87",,,10,9,,,,,,29.04,"1,399,062,656.21",5.99,11.38,23.85,"5,120.00",0.03,76.42,13.61,"95,047,235.06",2.77,"140,000,000.00",-0.41,0.19,9.98,"5,700,383,782.97",4.51,370.61,1.25,,"1,268,373,256.40","1,995,310,501.76",3.62,14.2,1.29,"1,231,423.00",,"3,909,352,494.98",0.36,5.15,,,39.58,,"2,104,840,972.66",,16.11,9.67,"840,479,170.26",7.62,10.8,2.66,"56,000,000.00",5.93,"83,000,000.00",2.26,,,,4.2,3.7,53.46,0,73.69,2,2.56,2.56,2.25,3,2.42,2.13,3.45,8.96,74.13,10.05,5.4,"524,203,120.11",0.0946835,0.0964508,0.0685038,0.0664229,0.0704315,0.0070446,"1,240,000,000.00",0.63,4.51,4.39,22.26,28.1,22.26,4.57,49.08,"2,290,000,000.00",0.28,0.23,7.27,61.77,16,61.77,0.25,21.54,58.69,,1.2,0,20.38,8,,20.76,34.82,"1,022,850,000.00",619,156.52,0.1459758,0.3591072,0.1115117,45.82,3.11,158.05,3.17,"15,380,888.00",,42,6,20.8,2.47,0.36,5.72,14.74,1.54,1.71,3.6,797,101.33,,,"11,950,474.48",80.2,2.5,135.47,32.12,0.72,"130,689,399.81","109,530,470.90",53.36,4.62,"2,373,584,999.81",10,0.1035906,0.1440178,0.0970534,,,,,,,,1.07,15.03,69,39,41,51,157,2.6,28.2,68.62,5.08,,"2,950,366.52",19.8,5.68,,"16,139,126.44"
East Asia,Malaysia,99.4,11.58,53.47,23.95,2.64,2,10.63,5.48,2.72,5,10.44,"34,913,311,650.48","37,490,297,445.29",117.65,16.4,450,435,,,,,,,,,,,,,,,,,,,,,18247031.92,"32,024,597,406.54",1.8,"1,966,286,241.89",6,7,13.5,27,59.5,19.55,"149,763,233,679.11",97.3,"262,482,229,762.64",2.64,,13.06,"2,078,500.00",7.32,11.9,7.86,"-3,988,916,501.44",3.87,"10,779,483,199.72",5.3,15.86,10.06,"278,671,114,816.94",5.14,"9,656.25",3.47,46.21,"227,480,939,154.41","178,630,875,548.73",2.15,9.21,44.52,"59,331,817,835.00",6.53,"114,244,359,687.20",34.01,29.8,7,"2,013,821,985.20",79.49,15.08,"216,360,269,113.87",34.65,44.41,8.57,"105,599,505,072.22",3.17,,4.19,"7,943,000,000.00",7.9,"18,315,000,000.00",56.3,18.3,56,21.2,2.64,2.75,74.02,90.96,92.46,3.32,3.34,3.5,3.11,3.86,3.44,3.5,7.8,67.2,74.23,26.11,11.43,"62,099,490,364.26",0.0726767,0.1993944,0.0576487,0.0218828,0.0598638,0.0173784,"226,989,557,621.76",1.81,1.8,5.39,1.49,11.56,24.56,4.09,63.83,"187,660,739,018.40",2.78,0.62,1.66,1.48,7.12,28.31,3.63,64,152.88,7.8,1.53,0.08,119.22,350,0,0,0,"2,060,000.00","41,638.00",3.06,0.2738927,0.6105782,0.2445012,29.92,4.92,86.44,1.6,"28,859,154.00",2.27,29,5,9.9,1.16,1.23,5.79,18.93,0.56,0.59,5.7,"1,665.00",,20.84,,"7,895,482.73",27.8,-1.65,,68.3,40.24,"35,001,290,608.23","37,729,393,565.14",44.97,6.88,"106,926,584,915.78",4,0.0345256,0.1620815,0.0233904,14.3,"109,515,185,225.84",1.65,"1,810,153,989.35",2.37,"3,776,440,231.24",,16.1,22.38,48,6,17,14,133,1.5,34,176.8,26.1,3.7,"20,505,534.27",72.2,2.89,132.31,
South Asia,Maldives,,10.97,45.01,26.67,,2.2,3.14,13.33,,,17.05,"762,792,314.42","299,120,837.26",135.82,8.9,"1,550.00","1,526.00",4,4,2.5,2.33,4,3.5,3,2,4,2.5,3.9,4,3.5,3.4,3,3.5,4,3.67,4,3,58240,"-462,706,207.86",67.45,"1,790,000,000.00",8,9,,,,35.62,"7,942,400,000.00",45.7,"948,543,661.92",1.75,,,"15,148.00",4.8,96.15,22.35,"163,815,284.05",7.89,"163,815,284.05",,0.02,22.98,"2,050,135,787.65",7.46,"6,405.05",6.06,,"180,032,572.89","978,018,732.19",5.19,8.58,,,,,,6.5,,,61.88,,"1,284,280,529.12",,14.54,8.35,"277,408,617.80",4.74,,11.06,"142,000,000.00",75.27,"714,000,000.00",28.3,,,,2,2,76.55,1.62,,2.42,2.29,2.42,2.25,2.83,2.4,2.16,,0.05,50.24,3.77,-4.62,"71,964,233.06",0.3423036,0.3878093,0.0457695,0.018127,0.0182945,0.0170358,"350,000,000.00",,,34.28,,,34.28,0.39,39.23,"1,460,000,000.00",1.23,0.23,15.15,,23.68,15.15,20.94,60.97,62.4,,,0,156.5,24,16.82,5.58,8.21,"110,750,000.00",904,14.6,0.2019894,0.1399382,0.2133788,25.79,5.25,"1,052.95",1.32,"320,081.00",,41,6,6.5,6.62,3.18,8.71,16.03,0.83,0.84,,,,23.97,,"187,951.58",59.5,-0.87,108.83,,12.55,"768,511,089.02","306,261,796.93",82.32,10.97,"1,571,082,125.48",5,0.2019894,0.1399382,0.2133788,11.9,"2,653,900,000.00",,,30.1,"1,790,000,000.00",2.1,15.2,,57,9,21,22,,1.5,9.3,107.58,51.78,,"127,933.43",40.5,4.63,,
West Africa,Mali,,175.87,97.17,33.68,47.98,0.45,36.54,5.21,12.93,4.1,,"334,958,898.84","813,367,536.33",119.49,90.5,"2,202.00","3,067.00",3.5,3.5,4,4.17,3.5,4,3,4,3.5,4.5,3.6,3.5,3,3.3,3.5,3,3.5,3.5,4,3.5,0,"-654,866,534.79",14.43,"90,063,700,000.00",6,9,,,,14.66,"620,657,000,169.00",26.18,"2,128,024,509.97",6.29,20.17,58.25,"2,314.00",0.02,29.78,11.63,"749,358,901.20",1.57,"147,643,147.46",-0.34,0.13,26,"10,589,925,352.09",2.7,668.58,-0.35,33.02,"1,773,664,370.18","1,986,311,374.06",2.67,10.58,2.4,"1,703,594.00",2.44,"4,892,649,237.38",0.1,2.57,23.15,"105,175,183.67",35.58,3,"2,811,894,428.10",25.83,24.19,3.72,"1,515,749,121.13",2.86,19.39,8.22,"235,000,000.00",13.63,"296,000,000.00",2.7,,,,5,4,50.95,0,,2.31,2.13,2.17,2.08,2.9,2.27,2,2.01,20.19,61.17,3.11,4.4,"194,671,324.22",0.050896,0.1431999,0.0219662,0.0179682,0.0280459,0.0148097,"2,460,000,000.00",0.16,1.51,6.32,6.65,41.47,6.65,1.34,43.85,"3,250,000,000.00",0.27,1.98,1.52,30.91,12.45,30.91,2.17,28.13,55.19,12.9,1.87,13.98,48.41,14,79.76,12.09,29.64,"1,088,620,000.00",,471.87,0.1273263,0.250295,0.1073143,47.1,2.18,12.6,3.01,"15,839,538.00",78.66,36,5,10.2,3.1,0.67,4.47,21.98,1.25,1.42,3.7,,83.01,17.13,24.57,"10,251,662.60",66.7,2.2,81.67,39.44,6.1,"354,360,139.79","825,583,054.05",,7.56,,4,0.0902559,0.1123515,0.0866601,14.75,"624,292,000,000.00",,,9.9,"90,063,700,000.00",,0.75,40.95,29,8,26,31,270,3.6,51.8,61.75,13.16,,"5,118,146.40",33.3,4.73,,"423,872,958.45"
